transit_time,177282821_lk,177282821_scaled,271972426_lk,271972426_scaled,306894095_lk,306894095_scaled,55452078_lk,55452078_scaled,55557707_lk,55557707_scaled,231097055_lk,231097055_scaled,177238322_lk,177238322_scaled,294399068_lk,294399068_scaled,388182039_lk,388182039_scaled,149422364_lk,149422364_scaled,177077336_lk,177077336_scaled,261258146_lk,261258146_scaled,167794129_lk,167794129_scaled,300809119_lk,300809119_scaled,349275562_lk,349275562_scaled,300510333_lk,300510333_scaled,306779124_lk,306779124_scaled,453099619_lk,453099619_scaled,31266926_lk,31266926_scaled,277301936_lk,277301936_scaled,364588606_lk,364588606_scaled,25132314_lk,25132314_scaled,30631031_lk,30631031_scaled,388131027_lk,388131027_scaled,349156177_lk,349156177_scaled,349829477_lk,349829477_scaled,349902873_lk,349902873_scaled,38906005_lk,38906005_scaled,391925969_lk,391925969_scaled,404852431_lk,404852431_scaled,149503727_lk,149503727_scaled,220414682_lk,220414682_scaled,300739852_lk,300739852_scaled,141627237_lk,141627237_scaled,167203674_lk,167203674_scaled,231091547_lk,231091547_scaled,140802488_lk,140802488_scaled,141269997_lk,141269997_scaled,141610486_lk,141610486_scaled,32072326_lk,32072326_scaled,271723402_lk,271723402_scaled,272128326_lk,272128326_scaled,167004255_lk,167004255_scaled,294626591_lk,294626591_scaled,349574361_lk,349574361_scaled,167888736_lk,167888736_scaled,349271114_lk,349271114_scaled,349483265_lk,349483265_scaled,141807629_lk,141807629_scaled,177310181_lk,177310181_scaled,300138745_lk,300138745_scaled,25078597_lk,25078597_scaled,177306969_lk,177306969_scaled,277108325_lk,277108325_scaled,31189268_lk,31189268_scaled,40898510_lk,40898510_scaled,277018227_lk,277018227_scaled
26,2274.83534176421,2624.3448125085,1847.53623576283,2147.04312018518,1144.81048761272,1341.89406040607,315.866597951094,363.982373555158,403.453862300572,472.120898325156,354.40648976047,412.520712599247,537.706458841091,395.087497366607,274.854363327401,234.007113101591,309.882599242883,364.740790595307,352.599093189814,327.658685645985,327.4757455286,320.845664944557,161.885878165409,188.953939976661,188.592226301752,172.666407843719,162.518944562943,189.414791914775,355.942149658477,210.792851194288,228.702346679775,260.915532449534,282.29204377486,331.86940586093,101.528640984074,118.939477511976,220.713951110224,258.696271511349,201.042741504536,233.887315235806,227.33059545022,265.5775775571,1025.01203179518,153.524919625992,693.451268464704,196.91655474602,2315.64034330586,196.10000308987,70.7292467181649,80.2141250935823,106.855595567558,126.317256405405,1021.49232469936,486.051416665208,210.480746428039,246.552839256461,253.987215582881,298.181867256034,261.224770727793,302.264235163743,317.853950288992,368.560235305607,145.746773314845,169.143003357192,296.138282344511,343.302532828425,332.666988963157,240.782953404459,312.362915360222,212.029721962097,363.980160587224,230.405979178092,311.509636676047,188.347343521634,257.580966123813,184.845835152302,245.932363467451,176.533613649816,444.211336208496,196.496886527626,496.322536643513,187.13561697204,382.183206455373,194.455687051453,359.842349274787,302.107922036184,412.46777005263,256.834047361788,413.709919962039,252.931888159066,783.75158102393,775.151009020896,554.154720388502,527.618362054197,665.491428183667,668.31899770581,703.319297947854,430.206395758582,1379.49369384267,892.769025296897,1213.85645699107,656.105190970919,782.48776255667,865.643658701699,1311.67461991411,1207.71841849975,987.129817334247,1123.76520116646,1757.39135056023,2042.58827416171,3660.8856128891,3982.97538027857,2120.62826508664,2412.50002212132
27,2234.26871430591,2575.28731276256,1813.42233158139,2106.90793412999,1123.84775309992,1316.80971660579,310.198375906075,357.178364755285,396.117457439977,463.295430444851,347.733021424104,404.809365120412,533.981100834155,387.70203311309,272.333567523228,229.63276265922,304.15623290121,357.922604525901,348.780594524901,321.533684155625,323.439321048044,314.848020865364,158.935476273169,185.421779180482,186.589424041728,169.438713747062,159.562344006294,185.87401630406,354.372189402096,206.852450453264,224.796230846817,256.038176544988,277.04228705734,325.665692379337,99.6590517483657,116.716113661306,216.751002203116,253.86040077765,197.414813132104,229.515204203342,223.155505346842,260.613072938104,1024.71935533016,150.655041906552,688.509510990496,193.235546904222,2315.23510196819,192.434259241764,69.5386259641131,78.7146634364696,104.941154061691,123.955977984795,1015.97561942824,476.965542303,206.69533143185,241.943968580804,249.288266390489,292.607882920045,256.67561397476,296.613938156629,312.226328891637,361.670651450738,143.349202628913,165.981173095912,290.920955084148,336.885097193924,331.010871680191,236.281940572927,310.973194832968,208.06620010258,362.564814976388,226.098945585891,310.344445106966,184.826521976797,256.314777597078,181.390468133532,244.674400824995,173.23362895821,443.280601961623,192.823723643328,495.546607947124,183.637446518864,381.170430082427,190.82068079288,356.600646839275,296.460547027421,410.44919911989,252.032987625603,411.701628299391,248.203772409962,773.785223576121,760.660927440588,547.75025243043,517.755466927362,657.09526340777,655.825952240181,699.612849375295,422.164445611622,1371.95044263311,876.080282254088,1208.82717307748,643.840461090169,770.455789807108,849.461976567392,1299.17227731759,1185.14225178327,970.132040625189,1102.75839184478,1725.17822898642,2004.40568730683,3607.85840883988,3908.52067723239,2083.10628010202,2367.40258726513
28,2195.57938165013,2528.88193864154,1781.21265207938,2068.94251938294,1103.94051728517,1293.08147189987,304.866671996298,350.74219137678,389.161964707568,454.947081244431,341.402621544548,397.514905219565,530.472445550271,380.715838677645,269.97205790039,225.494896484508,298.740880084356,351.473020323361,345.17058107751,315.739809883109,319.626741565546,309.174618861979,156.144536717633,182.080572554559,184.704584286223,166.385513871829,156.747357016527,182.524660594031,352.897706649075,203.125073976254,221.08454886663,251.42449817483,272.048717720016,319.797361409682,97.8913896635849,114.612948358715,212.995105895782,249.285964824731,193.977443834678,225.379456372513,219.205393370486,255.916957250124,1024.43740485034,147.940314292183,683.418562789902,189.753540138169,2314.83222160878,188.966691273887,68.4142450669316,77.2962650358417,103.12588822565,121.722353990915,1010.47409993199,468.37086460482,203.11758172968,237.584260705618,244.848585468087,287.335236947546,252.369532267392,291.269105096079,306.88754456068,355.153529339356,141.083704590935,162.990276353483,285.979555349259,330.814598227224,329.428416052207,232.024259577106,309.658375868142,204.316952471122,361.224840637861,222.02475700651,309.237578876835,181.496041584448,255.119995489584,178.121903692583,243.488657031254,170.112046631334,442.403898598346,189.349137724028,494.810087566791,180.328392664521,380.215258949346,187.382188692081,353.559987271332,291.118477997394,408.554659018892,247.491480732899,409.81334361402,243.731266037623,764.389776463258,746.954202469673,541.749704925695,508.42577542968,649.184936402804,644.008300469383,696.033184220492,414.557255943069,1364.74857594882,860.293758918779,1204.05717463057,632.238781804493,758.971675427005,834.155101630045,1287.29405547093,1163.78658816156,954.022316872905,1082.88724368781,1694.86884106666,1968.28731117505,3557.71780361573,3838.09111258232,2047.66127517128,2324.74319069502
29,2158.88621135531,2484.89802793933,1750.72026280789,2032.95816533697,1085.02916918523,1270.59138285235,299.834536889788,344.641861824307,382.571414881884,447.034354481697,335.425677495701,390.60107510879,527.16695226506,374.094188534377,267.747483053592,221.572946930744,293.593592037403,345.359979732608,341.763462201046,310.24826384024,316.015668578045,303.797258764766,153.49221885628,178.913712322188,182.927488113842,163.491632005517,154.075576762669,179.350076502205,351.521523604591,199.592194493573,217.55819972215,247.051564623804,267.32123315639,314.235243869865,96.2161030209918,112.619527626455,209.426146091737,244.950225995399,190.714723638279,221.459514626033,215.45985967691,251.465888015584,1024.16445730029,145.367242978075,678.180169877464,186.453226811028,2314.43160816059,185.680063318789,67.3443004797059,75.9518796111996,101.407189868088,119.605281989019,1005.00043674448,460.224662929877,199.727469097396,233.452045299493,240.651364284614,282.337721163837,248.295395742973,286.203168994792,301.829601588593,348.976475012958,138.929408276468,160.155446600888,281.289111700541,325.06086195149,327.916199983785,227.988747219631,308.410068141528,200.763343085441,359.948358597181,218.163162308618,308.186305879933,178.339347883618,253.986268133933,175.02389512745,242.366048124703,167.153350555383,441.576731705672,186.0558580189,494.108107712462,177.192007450632,379.309242587232,184.123119405895,350.702860324387,286.055161697671,406.780251189437,243.186952703425,408.03530983775,239.492138035272,755.5088750941,733.962703563357,536.069280635057,499.582913466258,641.7115020095,632.807301661768,692.574591864661,407.347014512761,1357.84911678437,845.330986915957,1199.52566285754,621.242485893464,748.079931194149,819.646949651391,1276.05300638415,1143.54527733246,938.779457362347,1064.05298531492,1666.16074874851,1934.05361603564,3510.26367417872,3771.3366096602,2014.09218785205,2284.30978993293
30,2123.96615918838,2443.13206129923,1721.74826108251,1998.78836763923,1067.05388452963,1249.23538485455,295.057826758322,338.849149068333,376.341892475135,439.520636926154,329.753822747691,384.035883584167,524.049118588263,367.806443434615,265.650986958477,217.84876662,288.702059756751,339.555196908462,338.521583728101,305.033635919091,312.581549631091,298.691058819231,150.980507218288,175.906545003333,181.249312036855,160.743677775,151.534997723145,176.335574809231,350.227775265109,196.237464905833,214.205972945001,242.899141751538,262.817149992657,308.953603108333,94.6251431711367,110.726627643846,206.024558014631,240.833122254167,187.60769729873,217.737240876364,211.908490138592,247.23926955,1023.90086965458,142.923922023846,672.796735904102,183.319335937692,2314.03341797235,182.559167715385,66.3285007749015,74.6752865138462,99.7734860405958,117.594966007692,999.56586396099,452.489243728462,196.520059978909,229.528202056667,236.662902084665,277.592211404167,244.428341431653,281.392689098182,297.02156027345,343.110906426364,136.876688055591,157.463566706923,276.830141485583,319.59726507,326.472841981619,224.1567306525,307.218763557017,197.388928926154,358.734499090432,214.496293384167,307.181937415361,175.341834436154,252.908615481128,172.082107543846,241.301008508597,164.343850453333,440.788960756187,182.928646088333,493.438034705417,174.213778409091,378.447843691058,181.028392790833,347.998563947767,281.247169495833,405.105910925737,239.099485918182,406.357456984168,235.466773398462,747.152149869275,721.6263173425,530.700057502945,491.185963948333,634.63511653193,622.171127318333,689.233583863391,400.5003585825,1351.26096366424,831.122731525833,1195.21284177867,610.800692045385,737.745434174762,805.870389498462,1265.3416368409,1124.32466008077,924.270724154776,1046.16846812818,1638.76725770422,1901.54619806545,3465.40008936563,3707.94828657545,1982.24137686653,2245.9152943
31,2090.70530934896,2403.40368904821,1694.24061345741,1966.28557764336,1049.95264575285,1228.92126054468,290.512836081125,333.339039588631,370.419380537771,432.373483584585,324.338328591552,377.790981483922,521.103058816974,361.825452258345,263.671767063684,214.306274164597,284.050305587778,334.033606210915,335.452071906116,300.073408828284,309.321312407494,293.833969936974,148.588313632715,173.046085345018,179.661013341593,158.129785235664,149.122338363504,173.468138591561,349.002110840253,193.046399150988,210.999144103204,238.949298975611,258.527566528006,303.92963246548,93.1171584446681,108.926074677096,202.774739040184,236.916875530197,184.665681332316,214.19656196855,208.531664625486,243.218850886864,1023.64566564918,140.599800922214,667.27027671411,180.338335060045,2313.63746686257,179.590528120447,65.3594766920424,73.460973285524,98.2119816976646,115.682725298971,994.181226858243,445.131204677201,193.45732820136,225.795787424702,232.857696512793,273.07821607688,240.765930782128,276.816893266964,292.447994304886,337.531495460489,134.919831882576,154.903012861635,272.59130924839,314.400215218197,325.082650980753,220.511662840161,306.081535456284,194.179138931241,357.574914874325,211.008316321847,306.2229483472,172.490557675473,251.877435183376,169.28383800511,240.290151236847,161.671414619266,440.038553262324,179.953998314562,492.796570224625,171.380845245334,377.623624280059,178.084645504011,345.44678626364,276.673739994714,403.527072786486,235.211430281708,404.779044597577,231.637790195095,739.242568645733,709.891774042262,525.6063336077,483.198667997644,627.898538874162,612.053849361285,686.00138651378,393.987723598711,1344.93293938254,817.607640062957,1191.10938471507,600.868311537122,727.912036118994,792.765932589552,1255.09166327975,1106.04173983497,910.466834940025,1029.15646497147,1612.55714275563,1870.62468694211,3422.89391436547,3647.65242613054,1951.99900725322,2209.39391247639
32,2058.90489218754,2365.55244649933,1667.95591959971,1935.31851511496,1033.64702440926,1209.56696025867,286.186065931624,328.089277804552,364.761814823503,425.564026782368,319.16424135537,371.841145366882,518.299756469041,356.127057512511,261.793275024092,210.931161277772,279.615430050872,328.772905686163,332.512300520164,295.347547986934,306.21057256538,289.206374116985,146.309521719432,170.320779821699,178.157904937219,155.639396757677,146.818497150129,170.736186145016,347.842864656068,190.006108370564,207.940794791544,235.186082702946,254.445583685836,299.143039897338,91.6826972092366,107.210596211581,199.671600186928,233.185667926381,181.856820141796,210.823176940827,205.309628792637,239.388393373909,1023.39736278017,138.385492443251,661.602969410113,177.498183781121,2313.24351492854,176.762154064793,64.4381828817537,72.3040352603484,96.7210530693569,113.860836236405,988.857242051458,438.12082632458,190.538155889164,222.2397260126,229.232605297751,268.777502951307,237.27558135165,272.457299655445,288.07707276409,332.215706622859,133.051395024111,152.463442872583,268.562935775253,309.448721277387,323.740031820456,217.038821189359,304.989838094706,191.121008614178,356.465132082067,207.685143025024,305.304985312114,169.774001166171,250.888995448171,166.617784174397,239.324499798266,159.125248964341,439.320463982424,177.119899961096,492.182413934947,168.68176561457,376.835739770446,175.279987617398,343.024350989124,272.316400906334,402.03659658881,231.507081761968,403.294354922291,227.989722989359,731.780540383852,698.711677313123,520.762182731149,475.588764565683,621.527654236157,602.41460364875,682.87937925955,387.78280473503,1338.86860530025,804.731124463493,1187.19790130441,591.405227035935,718.493577110751,780.280649432307,1245.2725577167,1088.62267105578,897.354888997102,1012.94826359694,1587.62186961516,1841.16418928788,3382.6456719727,3590.20549062627,1923.3327432959,2174.59813295411
33,2028.6549404841,2329.43502103529,1642.77856655799,1905.76993236327,1018.12008730127,1191.09920462063,282.079837378534,323.079987034359,359.353046525564,419.066484510483,314.229707348942,366.163847925378,515.645046052366,350.689683898381,260.006700220714,207.710649085464,275.397411395214,323.753177236139,329.707866381036,290.838160310414,303.231522177878,284.790750326291,144.124129446982,167.720309864125,176.73243278804,153.263083216211,144.61280823188,168.129373733719,346.740222579511,187.105081396107,205.017500407376,231.595244619954,250.562016893149,294.575702376427,90.3174967078389,105.573697091734,196.723452100287,229.625372320558,179.174063525248,207.604313461169,202.239979244294,235.733394108332,1023.15540608074,136.272612757992,655.797518409728,174.788128701935,2312.85161194631,174.063336740431,63.5609021081982,71.2000920321482,95.3061958026421,112.122400771942,983.602697903534,431.431565931119,187.73752678849,218.846553837835,225.794356502143,264.673788639827,233.946233874746,268.297401942332,283.867520774223,327.143413239683,131.262510154625,150.135620024229,264.714628767988,304.724035869452,322.441780315882,213.72505680476,303.940365683857,188.202959262345,355.399746063559,204.51419127365,304.425097462561,167.181879464567,249.939718570563,164.073851821594,238.399268857916,156.695713179826,438.632913663134,174.415620546573,491.590958459152,166.10632024419,376.079179547247,172.603800117316,340.730868706408,268.158654445491,400.622770643411,227.97241493084,401.888808473973,224.508759445802,724.710055760873,688.043697001142,516.15060557551,468.32744098727,615.496281528679,593.216894006787,679.867142912869,381.862108887859,1333.04362978369,792.44443158149,1183.45127293757,582.375609350592,709.505163097848,768.367268167557,1235.86907621342,1072.00150155328,884.876927985814,997.482496408591,1563.70785360387,1813.0531615776,3344.1212131211,3535.38997410699,1896.12211338784,2141.39621172955
34,1999.69781788108,2294.92296467177,1618.6546983315,1877.53474283118,1003.33524046408,1173.45231491853,278.159323379551,318.293352240185,354.158306980839,412.857748914561,309.520065155964,360.738898423131,513.122748126045,345.493993944588,258.308374325743,204.633284160576,271.376592143544,318.95656870242,327.018334619702,286.529208615837,300.410930081442,280.571394843818,142.027294486472,165.235427162926,175.386844483968,150.992393491604,142.513298276155,165.638430492004,345.690326312163,184.333001017504,202.2139486693,228.164014272823,246.847660529481,290.211376627078,89.0180220950477,104.009555850775,193.906805891782,226.223326880158,176.60910123052,204.528523965956,199.305698239116,232.240854453538,1022.91963594954,134.253647622738,649.856254976552,172.198531784673,2312.46151369779,171.484478075492,62.7274387681377,70.1452175380706,93.9606892368344,110.461236335024,978.425719162968,425.039633816267,185.057333506992,215.604203425478,222.494532348323,260.752478696,230.774136073353,264.322405870579,279.840501733067,322.296576210649,129.541006934551,147.911265649173,261.032269015346,300.20935612682,321.185716504957,210.55858461724,302.935199313006,185.414613127256,354.372175665898,201.484183897338,303.574705164965,164.704973951025,249.022548348994,161.642993707625,237.511561147559,154.374166866514,437.971262645952,171.831542573749,491.021962864087,163.645349822247,375.351003881143,170.046565412585,338.55281733511,264.18571400585,399.275585705618,224.594859101906,400.554608208528,221.182519868339,718.005943982554,677.849893509291,511.761637696313,461.388873096781,609.76643013245,584.428009707857,676.962003176234,376.204579699011,1327.45815629733,780.703865031777,1179.8678070319,573.74734555566,700.907367584277,756.983420055281,1226.86230751001,1056.11911981295,872.924161635549,982.704160963811,1540.85003091324,1786.1916297738,3307.33852578914,3483.01093071166,1870.09687047083,2109.67006951547
35,1971.93264931816,2261.90076874957,1595.64785705743,1850.51844595197,989.157026169499,1156.56722864544,274.387831755382,313.713352998289,349.180644076404,406.917039931067,305.03142251935,355.548140056133,510.724371559549,340.522598157623,256.695808686078,201.688766847456,267.535304511732,314.36702628008,324.455101340929,282.406271240597,297.726829155785,276.534185877189,140.023364072838,162.857815045631,174.105643174892,148.819727795457,140.504387780054,163.255019463332,344.689817907523,181.680589338231,199.51917685935,224.880907651076,243.297915322286,286.035455654846,87.7680476829886,102.512937452704,191.224674084899,222.968145273888,174.14630945799,201.585514072355,196.496017148197,228.899085202474,1022.68893859909,132.321839748002,643.781914262744,169.720725888072,2312.07337215727,169.016946868651,61.9325613053367,69.1358812107929,92.6744817203449,108.871783161991,973.334624129882,418.923636774691,182.48208477894,212.501822928717,219.32706857687,257.000448858289,227.73937711797,260.519007496145,276.002597903737,317.658973620707,127.886002783777,145.782935039145,257.509562810693,295.889571834142,319.967809679225,207.528806737387,301.965045627672,182.746637872409,353.37925841639,198.584979741772,302.755406704554,162.334994651982,248.138170333184,159.317073975315,236.659929188766,152.15284002371,437.33353710721,169.359017372758,490.470885150971,161.290617708458,374.649073035741,167.599724675274,336.485832176267,260.38428252338,397.993223812162,221.363109908337,399.281125137882,217.999871640884,711.627984765764,668.096149120532,507.576916509936,454.749838149523,604.303409015682,576.01853516946,674.163360672064,370.791281941793,1322.09434215242,769.470130224483,1176.43185627346,565.491557650602,692.649775199515,746.091004409211,1218.21194250524,1040.92236897272,861.498122956517,968.563795541331,1518.89033957722,1760.48969081507,3272.04529297336,3432.89305262875,1845.20554095592,2079.31352184952
36,1945.31271710952,2230.26423489614,1573.52861188376,1824.63579439156,975.612274376222,1140.3906665308,270.766248585031,309.325537560261,344.406812236925,401.225612222488,300.753663080762,350.575193884127,508.445112928244,335.759809774811,255.161339139877,198.867806004087,263.861192512297,309.970068108121,322.011110484636,278.456338651174,295.157081432554,272.666384400658,138.105320682724,160.579971185206,172.887542191526,146.738230489516,138.579913662526,160.971620022759,343.733959885816,179.139476927589,196.942413581017,221.735565226604,239.887196747363,282.034762741554,86.5677227326617,101.079119461683,188.651600777038,219.849556088344,171.785148133198,198.765997394867,193.789076551183,225.697541722725,1022.46312013632,130.471093499283,637.577372395834,167.346892533236,2311.68696992133,166.652957061808,61.1752508948847,68.1688981863248,91.4364568763875,107.349025885777,968.3368355923,413.064276364219,180.009137861213,209.5296230834,216.30410943706,253.405859956342,224.835125597476,256.875205560187,272.329694074266,313.215971959606,126.28972512041,143.743912451002,254.138157745017,291.751052326328,318.787299017035,204.62616299164,301.029205411271,180.190614957731,352.420045285217,195.807430646257,301.96283584122,160.064463325029,247.282367438434,157.088753407991,235.839074093154,150.024723467577,436.718584142244,166.990243127432,489.937650591589,159.034693771443,373.967439941184,165.255557134075,334.519256415468,256.742364945578,396.766199533336,218.266969875462,398.069478811164,214.950772222158,705.575963147421,658.751686829781,503.570379953859,448.389387307369,599.076132494651,567.961935101116,671.46641659382,365.605134474238,1316.94384972796,758.707780186682,1173.13468340873,557.582195288373,684.732864985226,735.655651256303,1209.82954803428,1026.36329714261,850.556448487802,955.016781574049,1497.91343714614,1735.86624469773,3238.05002907794,3384.87819770001,1821.36810214789,2050.23078155661
37,1919.8430888778,2199.9190898417,1552.33590086274,1799.80966079447,962.600711445863,1124.87442426087,267.293777155136,305.116830735553,339.816193673113,395.766505982094,296.657260056969,345.805241093578,506.268611783592,331.19143622891,253.695652520888,196.161995488261,260.344895629187,305.752591751687,319.67412619345,274.667640498063,292.696402067164,268.956464806089,136.256902109884,158.395107866228,171.730864582041,144.741698948739,136.737678916821,158.781427899866,342.822557892804,176.702091559842,194.464246448915,218.718614237008,236.606358070651,278.197376277709,85.4143312138685,99.7038292633072,186.183300958759,216.858266282737,169.522595322655,196.061572094733,191.207504682931,222.626683779148,1022.24199342783,128.695893863429,631.245415757903,165.069957966975,2311.30214581197,164.385464234427,60.44811200048,67.2413869653228,90.2518890086979,105.88842686303,963.438578752017,407.444092357787,177.639430382693,206.678747072305,213.407093676615,249.958000524394,222.031394269534,253.380141947701,268.809844132234,308.954331588135,124.752760829862,141.788121829528,250.887925318349,287.781465286324,317.641239254147,201.84200383204,300.121283641104,177.738927725883,351.49369719604,193.143259830652,301.195289554563,157.886614045262,246.454718594695,154.951391864008,235.048784146536,147.983475653016,436.126126258815,164.718161160152,489.422148674554,156.870855614657,373.305590685862,163.007077436547,332.650504524972,253.249108772613,395.597371990917,215.297212858409,396.914646014227,212.026135642964,699.791358429592,649.788661203071,499.73855420348,442.288567150807,594.084176829956,560.234201751688,668.863352892022,360.630683167223,1312.00555788144,748.384744340317,1169.97046203064,549.995689469438,677.128092012999,725.646264431996,1201.7147500992,1012.39851994579,840.09065898593,942.022750502372,1477.81070312477,1712.24791635516,3205.38287788562,3338.82328712319,1798.50893970069,2022.33518538106
38,1895.46029539382,2170.77980209179,1531.95904950671,1775.97006967354,950.033492183171,1109.97476741331,263.951339321262,301.075369770376,335.390530982951,390.524334052753,292.73161196933,341.224836990454,504.184901640073,326.804601001586,252.298271300225,193.563708642839,256.966191546072,301.702709738992,317.422339358609,271.029497873174,290.326405506571,265.39397023237,134.478286026464,156.297066784806,170.624120346925,142.824505705336,134.961662283943,156.678269770879,341.954093894171,174.361563166889,192.086079217883,215.821551037756,233.444312218494,274.512480121274,84.3026709675135,98.3831904343217,183.810566172872,213.985844541711,167.341635145545,193.464615419213,188.729606071484,219.67785578388,1022.02539316975,126.99123722363,624.788763552138,162.883504371351,2310.91887617043,162.208077181263,59.75105457557,66.3507332442232,89.1170483572728,104.485869217163,958.645083375271,402.047243580922,175.367632701916,203.941159353493,210.613713345273,246.647152349884,219.333819061321,250.023965395382,265.428035881205,304.862040552842,123.272007934191,139.910050540185,247.773941567563,283.969621948635,316.525518815787,199.168481766233,299.239728035069,175.384665797215,350.599996589333,190.584958004394,300.45072071701,155.795308278714,245.652791106334,152.898964929025,234.283550419915,146.02334307396,435.552326199399,162.536367330622,488.92106949911,154.793004196194,372.661591661605,160.847947968273,330.865707446287,249.894667835667,394.478523355022,212.445468234616,395.815439882014,209.2177184582,694.252014322166,641.181808858885,496.064638887816,436.43018177372,589.305431334836,552.813553561686,666.349079510571,355.853906922687,1307.23621040115,738.471925949098,1166.92511655129,542.710656701341,669.814795211075,716.034631258045,1193.86594485453,998.988675953575,830.066495780381,929.545077064016,1458.5353513839,1689.56813464671,3173.96303603272,3294.59850951258,1776.48210090021,1995.54810618088
39,1871.94103606668,2142.7685665886,1512.3671435743,1753.05336673559,937.909425680277,1095.65191228878,260.734336457763,297.190363525745,331.136758008363,385.485099267016,288.967023200236,336.821751399154,502.191846992915,322.587590767127,250.959351563956,191.066007760216,253.732719549566,297.809608445944,315.266565116258,267.532196541219,288.049651356128,261.969388432714,132.770519251049,154.280245943766,169.563940679856,140.981531645469,133.255843463456,154.65652997555,341.121300515439,172.111642284143,189.801336029333,213.036640155982,230.408113313611,270.970235199965,83.2328137344335,97.1136767258586,181.536128073261,211.224621187767,165.241397700135,190.968193212401,186.350993395877,216.84318404644,1021.8126107187,125.352571961827,618.210836380077,160.781693678192,2310.53705305674,160.114982042795,59.0865735231111,65.4945588810188,88.0250839995075,103.137607967184,953.961351303058,396.85931986222,173.175152543708,201.309550270924,207.922370741997,243.464475109197,216.73230438618,246.79771454793,262.178019883794,300.928171992946,121.842431025808,138.104683928994,244.775571773776,280.305344278238,315.435148369919,196.598458200421,298.384086281494,173.121543037108,349.73516111002,188.125694224217,299.728363345983,153.784962012234,244.874391998205,150.925992400585,233.541398750467,144.139091963891,434.995337970352,160.43903601275,488.434859016038,152.795591427471,372.03509820869,158.772403619463,329.155542079671,246.670085413724,393.403867037422,209.704121536729,394.761168898401,206.518021889472,688.948572654012,632.908148568239,492.548215861527,430.798588651939,584.74646862736,545.680176595839,663.920564373751,351.262051230122,1302.63623805659,728.942856713095,1163.98641611681,535.707645156688,662.80053924231,706.795087631705,1186.22276634413,986.097959428488,820.44885251946,917.550444517972,1440.04791372718,1667.7663420961,3143.66851248284,3252.08577991676,1755.23768653348,1969.79801955012
40,1849.2500697167,2115.81442988537,1493.43695880458,1731.0015031644,926.221974115902,1081.86957859047,257.644318297565,293.451971143917,327.068551789363,380.636037065566,285.352494214082,332.584831148692,500.281951830901,318.529723689981,249.674937891916,188.662566076027,250.616883103417,294.063426509755,313.207276175079,264.166877714666,285.860343431371,258.674044820726,131.134914349956,152.339536664837,168.54707185669,139.20810845089,131.623411768253,152.711087375725,340.319735508737,169.946629782709,187.596162011423,210.35682731427,227.485584319999,267.561668882552,82.2007179560883,95.892072414951,179.351196464489,208.567601944832,163.217967619954,188.565981948862,184.060310712591,214.115488243408,1021.60362716486,123.775747281157,611.514415835121,158.759201926935,2310.15650766792,158.100876935267,58.4464242422644,64.6706951558723,86.9735489922534,101.840227919829,949.391386346408,391.867180008056,171.074853264365,198.777253866041,205.336525837587,240.401906968709,214.227378030503,243.693217198242,259.032878094486,297.142761280736,120.456393447565,136.367448938701,241.888253506597,276.779350530649,314.369321027448,194.125423174331,297.549091865447,170.94382687585,348.895221159423,185.759239088288,299.029356496481,151.850482967874,244.119417979558,149.027476669737,232.820775691158,142.325949448337,434.453655092433,158.42085459239,487.960455132908,150.873557791546,371.426778904173,156.775186963129,327.519478047246,243.56719352586,392.377839603422,207.066228836945,393.749453382607,203.920207510222,683.857777985378,624.946722858016,489.17572238676,425.379522761604,580.369445780691,538.816001758879,661.578224252333,346.843484757222,1298.20620909953,719.773399164085,1161.13384747324,528.968915960419,656.054504153135,697.904229463328,1178.8279802839,973.69371773125,811.186661272323,906.008470037256,1422.28819383033,1646.7873139944,3114.68785685263,3211.17741209332,1734.75906270093,1945.0196996118
